person_id,label,text
1694,issue_date,12/04/2022
715,noise,ПОДПИСЬ ВЛАДЕЛЬЦA
140,noise,ПАСПОРТ
1697,passport_id,2445739051
1254,department_code,773-990
163,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1623,issue_date,19.03.2011
1284,birth_date,16.12.9983
1021,department_code,322-504
438,passport_series,4690
1394,noise,746-921
844,surname,СИЛИHА
296,department_code,385-924
495,birth_place,Г. ПЕHЗА
1902,issued_by,ОТДЕЛ ПОЛИЦИИ УМВД РОССИИ ПО ОМСКOЙ ОБЛAСТИ
595,birth_date,09.03.2006
1707,birth_date,27.05.1988
1969,surname,ФEДОТОВА
1273,firstname,ГАJАКТИОН
927,passport_number,665126
885,noise,422-740
1178,gender,МУЖ
1795,department_code,171-345
1309,issue_date,26.35.2012
1506,noise,05.02.2015
374,issue_date,13.01.2008
1239,noise,ПODПИСЬ ВЛАДEЛЬЦА
657,passport_id,6066658344
984,gender,ЖЕН.
1172,firstname,МИЛAН
1918,birth_date,08.04.1988
1453,department_code,382-672
12,department_code,341-110
1719,passport_number,595677
800,birth_date,24.11.1967
1380,patronymic,BАЛЕНТИНОВНА
51,passport_series,4557
402,department_code,342-749
192,noise,472-365
1521,noise,964-265
351,department_code,231-458
1939,department_code,213-507
538,passport_id,9143314705
1389,gender,МУЖ.
66,birth_date,14.06.1270
1602,gender,ЖEH
1801,noise,KОД ПОДРАЗДЕЛЕНИЯ
782,department_code,363-849
677,birth_place,Г/ АPХЫЗ
1835,birth_date,19.30.1972
568,issue_date,25.09.2009
1762,surname,ГУЛЯЕВА
597,birth_place,Г. БИРОБИДЖАН
1442,firstname,ЕВГЕНИЯ
637,passport_id,0194 911860
855,noise,ЛИЧНЫЙ КОД
716,noise,98.02.1960
39,issue_date,09.07.2005
1713,noise,ПАСПОРТ
930,firstname,МИРОСJАВ
693,noise,20.06.1923
1851,birth_date,20.11.1975
289,firstname,ЮРИЙ
1563,noise,239-349
1240,noise,272919
1860,issue_date,14.01.2055
1539,noise,03.03.1954
1900,birth_place,Г. КОТЕЛЬНИЧ
245,birth_place,Г. АСИНО
303,passport_series,4227
1823,issued_by,УПРАBЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МВД РОССИИ ПО ВOЛГОГРАДСКОЙ ОБЛАСТИ В Г. КАМЫШИН
990,surname,КОШЕЛЕВА
1128,passport_series,9376
1218,issued_by,ОТДЕЛЕНИЕ ПO ВОПРОСАМ МИГPАЦИИ 0МВД РОССИИ ПО ИРКУТСКОЙ ОБЛАСТИ
1032,noise,<<<<<<<<<<<<<<<<
1087,noise,ДАТА ВЫДАЧИ
312,passport_id,0775 094928
839,issue_date,15.09.2015
1177,department_code,943-687
1515,passport_series,2351
631,firstname,ИЯ
1804,surname,КРАСИЛЬНИКОВA
315,passport_number,677701
1896,issued_by,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМBD РОССИИ ПО Г. НИЖНИЙ НOВГОРОД ПО ЖЕЛЕЗН0ДОРОЖНОМУ РАЙOНУ
1922,passport_id,9790 276019
781,passport_series,5776
1793,birth_date,06.02.1992
1144,passport_number,381750
1761,passport_number,739409
960,noise,РОCСИЙCКАЯ ФЕДЕРАЦИЯ
483,birth_date,05 08 1993
186,gender,ЖЕН.
1110,passport_series,9447
1947,birth_date,24.11.1965
1855,birth_place,Г. ШAТУРА
1080,passport_series,6155
675,gender,ЖЕН
841,passport_id,4880870985
65,birth_place,Г. 6ОРЗЯ
1057,passport_number,260157
1312,passport_id,5744 818249
1231,surname,ПЕТРОВ
429,noise,ЛИЧНЫЙ КОД
1642,passport_series,7475
631,firstname,NЯ
1124,department_code,611-505
1955,birth_place,Г. ГОЛИЦЫНО
806,passport_id,0391910933
1338,issue_date,31 12 2016
1318,gender,ЖЕН
1947,patronymic,ТАРАCОВИЧ
1311,passport_id,6183795139
1428,passport_series,5394
1778,issued_by,РАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО КА6АРДИНО-БАJКAPСКОЙ РЕСПУБЛИКЕ В Г. ПРОХЛАDНЫЙ
1285,passport_series,2383
1636,passport_series,2994
1595,birth_date,22.07.1976
1952,passport_id,6147 191400
615,passport_number,305132
256,passport_series,4075
612,passport_id,9182 490444
243,noise,617-885
1780,passport_number,411286
604,issue_date,20.12.2025
1733,birth_place,Г. ВОJОКОЛАМСК
838,noise,ПОДПИСЬ ВJАДЕЛЬЦА
780,passport_number,246353
1928,issued_by,УПРАВЛЕНИЕ МВД РОССИИ ПО ВОРОНЕЖСКОЙ О6ЛАСТИ В Г. Б0РИСОГЛЕБСК
1849,passport_id,3383 342242
482,passport_id,2673 085457
254,firstname,СИЛА
383,passport_id,4431 375966
1520,issued_by,ТЕРРИТОРИАЛЬНЫЙ 0ТДЕЛ МВД РОССИИ ПО УДМУРТСКОЙ РЕСПУБЛИКЕ В Г. ИЖЕВСК
319,passport_id,2141 762977
1261,birth_date,01.03.1966
596,passport_series,3552
620,noise,КОД ПОДРАЗДЕЛЕНИЯ
441,issue_date,25.01.2915
1111,issued_by,ПАСПОРТНЫЙ СТОЛ ОВД ПО KРАСНОДАPСКОМУ КРАЮ В Г. КРАCHОDАР
246,passport_series,7241
1937,noise,ОТДЕЛЕНИЕ
1432,issue_date,30.09.2020
1819,passport_series,4846
332,issued_by,PАЙОННЫЙ OTДЕЛ УФМС PОССИИ ПО ТОMСКОЙ О6ЛАСTИ В Г. ТOМСК
55,issue_date,26.12.2008
1699,noise,ПАСПОРТ
173,passport_series,9167
520,issue_date,28 09 2006
1542,passport_series,7655
1317,birth_place,Г. АНДPЕАПОЛЬ
1092,patronymic,BЯЧЕСЛАВОВIЧ
1828,passport_id,9673420699
712,passport_series,6196
144,passport_id,5367643543
733,issued_by,ОТДЕЛ МВД РОССИИ ПО АСТРAХАНСКОЙ О6ЛАCТИ В Г. АХТУБИНCK
1034,firstname,АНАСTАСИЯ
947,noise,МЕСТО ЖИТЕЛЬСТВА
726,department_code,292-466
629,issue_date,27.11.2017
255,noise,525-250
1546,passport_number,550006
1005,passport_id,2844 856265
1002,gender,ЖEН.
35,birth_place,Г. КРОПОТКИН (KРАСНОД.)
1508,noise,<<<<<<<<<<<<<<<<
1417,issue_date,19.02.2925
1917,passport_series,4347
1160,passport_number,190302
1400,patronymic,ИГНАТЬЕВИЧ
576,passport_series,7352
1274,firstname,ЛAВР
1524,noise,961-574
548,firstname,ВЕРА
385,noise,ДАТА ВЫДАЧИ
908,noise,PNRUS<<<<<<<<<<<
333,passport_number,575619
1579,surname,ЕФРЕМОВА
556,passport_series,5947
789,surname,БОБРОВ
1716,passport_id,4096 041915
1088,patronymic,ТРИФОHОВИЧ
1969,passport_series,9771
684,department_code,733-074
267,issue_date,30 01 2025
424,department_code,953-360
1117,birth_place,Г. КЛИН
1755,department_code,421-869
989,passport_number,887481
1520,noise,ДАТА ВЫДАЧИ
732,passport_id,4351 296723
1480,noise,<<<<<<<<<<<<<<<<
1681,passport_id,9645 132541
1447,noise,ЛИ4НЫЙ КОД
1930,passport_id,1672669355
1203,noise,ЛИЧНЫЙ КОД
405,passport_series,9856
1352,passport_id,2187860891
1945,noise,248-274
210,noise,МЕСТО ЖИТЕЛЬСТВА
3,passport_series,9288
638,passport_id,2950 902288
1295,noise,314523
1938,birth_date,15.03.1978
1351,passport_series,9466
7,department_code,143-807
793,noise,ПОДПИСЬ ВЛАДEЛЬЦА
1455,passport_number,475593
1592,gender,MУЖ.
1031,passport_number,102345
899,passport_number,775066
1814,birth_place,Г. TАМБОВ
1418,passport_number,918118
1168,surname,ДЬЯЧКОВА
597,birth_date,03.09.1964
949,birth_date,26.05.2000
1265,noise,922498
1006,department_code,793-505
1420,firstname,ФЁKЛА
1106,passport_id,4264 671556
663,passport_series,3257
1772,department_code,752-162
1680,passport_id,3993 213447
1437,noise,РОССИЙСКАЯ ФЕДЕРAЦИЯ
1767,passport_id,4957205832
1807,passport_series,6481
613,issued_by,ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСПУБЛИКЕ АЛТАЙ В Г. ГОРНО-АЛТАЙСК
80,department_code,573-747
1250,passport_number,034473
950,passport_series,0252
1372,noise,711-475
1019,noise,516-443
1902,gender,ЖЕН.
513,passport_series,3847
88,department_code,762-838
1638,passport_id,2668240950
83,issue_date,21.04.2022
1384,noise,374-466
1907,department_code,861-634
1045,patronymic,ДОРОФЕЕВИЧ
1132,noise,711-434
862,department_code,842-841
1374,issue_date,23.02.2006
371,passport_series,5930
403,firstname,ИЯ
458,noise,08.10.1910
1484,firstname,ВАСИЛИСА
354,noise,<<<<<<<<<<<<<<<<
1383,surname,ГОРДЕEВ
1274,department_code,942-753
1659,surname,ТИХОНОВА
701,birth_place,Г. ШАМАРЫ
923,passport_id,7453793531
881,patronymic,ХАРЛАMПЬЕВИЧ
129,surname,БОРИСОВ
506,patronymic,ВИКЕНТЬЕВИЧ
43,noise,420248
57,birth_date,06.02.1911
1515,birth_place,Г/ КАЛЕВAЛА
647,birth_place,Г. КЫШТЫМ
805,gender,MУЖ
689,surname,НОСОВ
570,issued_by,ОТДЕЛ МВД РОССИИ ПО РЕСПУБЛИКЕ ХАКАСИЯ В Г. AБАКАН
312,passport_id,0775094928
1941,surname,АЛЕКСЕЕВA
21,department_code,563-984
1131,surname,СМИРНОВА
1859,gender,ЖЕН.
1392,noise,ПОДПИСЬ ВLАДЕЛЬЦА
987,passport_id,3754 651081
430,birth_date,03.06.1974
790,birth_date,14.07.1982
725,passport_id,9181747651
74,passport_number,307818
1070,surname,КНЯ3ЕВА
1976,birth_place,Г. РОСЛАBЛЬ
1061,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1459,issued_by,УПРАВLЕНИЕ MВД РОССИN ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ
1316,birth_date,12.04.1911
131,issued_by,ОТДЕЛЕНИЕ УФМС РOССИИ ПО РЕСПУБЛИКE КАЛМЫКИЯ
168,passport_id,9170746542
1389,patronymic,НАУМОВHА
1580,patronymic,ХАРЛAМОВИЧ
1883,noise,MЕСТО ЖИТЕLЬСТВА
931,passport_id,2895038463
415,passport_id,5477063846
1650,noise,РОССNЙСКАЯ ФЕДEРАЦИЯ
1654,surname,NЛЬИHА
236,noise,916-235
879,passport_series,9295
1714,firstname,НАDЕЖДА
1900,patronymic,МNХАЙLОBНА
411,surname,ЗУЕВА
995,issued_by,ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В Г/ МАГАС
1424,passport_id,9039701921
1271,passport_id,0878 784951
687,birth_date,13.04.1970
229,firstname,ГAЛИНА
1287,issue_date,18.12.2005
1623,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1364,department_code,622-512
138,noise,МЕСТО ЖИТЕЛЬСТВА
979,noise,КОД ПOДРАЗДЕЛЕНИЯ
309,issued_by,ОTДEЛEНNЕ УФМС РОССИИ ПО РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ — АЛАНИЯ
1125,surname,БЕЛЯКОВА
444,patronymic,БОЛЕСЛА8ОВНА
1409,issued_by,ПАСПОРТНО-ВИЗОВАЯ СЛУЖ6А 0ВD ПО ОМСКОЙ ОБLАСТИ В Г. ОМСК
333,department_code,791-962
1116,issued_by,ОТДЕЛ ПОЛИЦИИ УМВД PОCСИИ ПО АСТРAХАНСКОЙ ОБLАСТИ В Г. АСТРАХАНЬ
697,birth_date,21.10.1969
1061,birth_date,01.06.1999
1510,department_code,752-342
1529,issued_by,OТДEL ПО ВОПРОСАМ МИГРАЦИИ МВД РОСCИИ ПО Г. МОСКBЕ В РАЙОНЕ ЛЮБЛИНО
1213,gender,ЖЕH
374,birth_date,17.12.1987
1828,passport_series,9673
1403,department_code,202-918
1449,firstname,AРЕФИЙ
909,noise,PNRUS<<<<<<<<<<<
381,surname,МЕРКУШЕВА
1437,birth_place,Г/ ЛАБИНСК
171,passport_series,0574
1154,issued_by,ПАСПОРТНО-ВИЗОВАЯ СЛУЖБА 0ВД ПО КАМЧАТСКОМУ КРАЮ
1117,passport_id,9083029863
359,passport_id,0729502437
1020,passport_id,4596610264
984,firstname,ЕВФРОCИНИЯ
253,passport_id,3368810269
557,issued_by,ГLАВН0E УПРАВЛEНNE МВД РОССИИ ПО ПРИМОРСКОМУ КPАЮ В Г. НАХОДКА
1101,noise,390-799
812,passport_id,2581508129
1670,birth_place,Г. КAPАБУЛAК
896,birth_place,Г/ КОВРОВ
1855,noise,230853
38,passport_number,528517
114,passport_id,7933 983206
347,patronymic,ВЕНЕДИКТОВИ4
166,issue_date,02.11.2003
1721,department_code,933-176
827,passport_series,6391
329,issued_by,ГЛАВНOЕ УПРАВЛЕНИЕ МВД РОССИИ ПО АМУРСКОЙ ОБЛАСТИ В Г. БЕЛ0ГОРСК
27,department_code,912-425
639,patronymic,TИMУРОВИЧ
192,passport_number,007555
1818,birth_place,Г. ПЕЧEНГА
1903,firstname,РОМАН
942,noise,637-932
1670,noise,112-800
1123,passport_id,4746607678
1395,noise,ПОДПNСЬ ВЛADЕЛЬЦА
285,issued_by,ОТДЕЛЕНИЕ УФMС РОCСИИ ПО НОВГОРОДСКОЙ ОБЛAСTИ
659,department_code,224-154
1736,noise,РОССИЙСКАЯ ФЕDЕРАЦИЯ
969,birth_place,Г. ПУШКИНО (МОСК.)
72,surname,ИЛЬИН
802,birth_place,Г. ТУТОНЧAНЫ
675,noise,06.06.1952
1284,birth_date,16.12.1983
255,passport_id,4466533167
913,passport_number,708096
12,issue_date,01.08.2019
372,gender,МУЖ.
1326,noise,550-954
1110,passport_id,9447688699
920,noise,38.01.1926
1503,passport_series,0240
277,passport_series,1964
1531,gender,ЖЕН
684,noise,PNRUS<<<<<<<<<<<
46,noise,ПAСПОРТ
1359,passport_series,9222
1346,department_code,983-733
1165,birth_date,23.08.1960
1028,issue_date,06.01.2007
1234,birth_date,04.01.2800
1361,passport_id,9040 390907
1707,firstname,НАТАЛЬЯ
245,issue_date,03.03.2011
406,passport_id,8848709984
1860,birth_date,18.12.2004
207,passport_id,4784856632
830,patronymic,АНИСИМОВIЧ
1580,noise,602601
996,passport_id,3837325589
1747,department_code,883-357
1329,passport_number,467986
416,issued_by,ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ MВД РОССИИ ПО ЯMАЛО-НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ В Г. HАДЫМ
1490,passport_number,863160
1883,noise,733-277
122,noise,КОД ПОDРАЗДЕЛEНИЯ
821,firstname,CОФР0Н
1765,surname,ЛАЗАРЕВА
786,issued_by,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО НОВГОРОДСКОЙ ОБЛАСТИ В Г. ВЕЛИКИЙ НОВГОРОД
1749,department_code,171-033
1429,department_code,523-972
1433,noise,ПОДПИСЬ ВЛАДЕJЬЦА
574,passport_number,709034
516,passport_id,9545953033
612,issue_date,10.11.2006
822,patronymic,ЭДГАРДОВИЧ
1748,passport_number,786334
1536,passport_series,9551
739,gender,ЖЕH.
1841,surname,РОГOВА
1365,department_code,401-845
804,passport_number,648315
1696,birth_date,25.06.1967
1936,noise,РОССИЙСКАЯ ФЕДЕРАЦИЯ
1696,patronymic,МАРСОВИ4
228,birth_date,20.06.1963
1263,patronymic,РОБЕРТОВНА
1283,issued_by,УПРАВЛЕНИЕ МВД PОССИИ ПО Г. САНКТ-ПЕТЕРБУPГУ ПО ПУШКИНСКОМУ РАЙОНУ
223,passport_id,2044 739305
1201,passport_id,5054 134824
906,birth_date,06.01.3988
953,department_code,293-841
951,firstname,ЮЛИЯ
1337,noise,МЕСТО ЖИТЕЛЬСТВА
1462,passport_series,3895
940,passport_number,712566
515,department_code,011-971
656,birth_date,09.10.1967
309,passport_id,3475828537
1701,passport_series,9258
809,issued_by,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ МВД РОССИИ ПО АСТРАХАНСКОЙ ОБЛАСТИ В Г. АХТУБИНСК
853,issued_by,УПРАВLЕНИЕ ВНУТРЕHНИХ ДЕЛ ПО РЕСПУБЛИКЕ 6АШКОРТОСТАН В Г. НЕФТЕКАМСК
313,patronymic,ФИЛИМОНОВИЧ
91,birth_place,Г. ВЕДЕHО
1586,firstname,НАNHА
315,noise,МЕСТО ЖИТЕЛЬCТВА
961,issued_by,РАЙОННЫЙ ОТДЕЛ УФМС РОССИИ П0 КЕМЕРОВСКОЙ ОБЛAСТИ В Г. КЕМЕРОВО
303,noise,989-992
991,passport_id,7285 401174
1390,passport_series,6715
825,surname,БЕЛЯКОВ
1620,passport_id,2577 040295
1132,firstname,CОФИЯ
1619,birth_date,27-11-1986
364,passport_number,992043
706,surname,ТРЕТЬЯКОВ
455,department_code,523-529
1212,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
964,surname,ПРОХОРОВА
1395,passport_id,7834401546
886,birth_place,Г. ЮРОВСК
241,surname,ВОРОHОВ
924,passport_number,948928
517,birth_date,15-10-1990
1964,noise,МЕСТО ЖИТЕЛЬСТBА
1320,noise,ДАТА ВЫДАЧИ
681,noise,МЕСTO ЖИТEЛЬСТВА
1989,passport_number,319950
1003,noise,619459
734,noise,LИЧHЫЙ КOД
619,noise,МЕСТО ЖИТЕЛЬCТВА
379,birth_place,Г. ВОЛГОГРАД
945,passport_series,5529
349,passport_series,0850
644,birth_date,06.08.1973
1820,issued_by,МЕЖPАЙОННЫЙ ОTДЕЛ УФМС РОССИИ ПО ЯМАЛО-НЕНEЦКОМУ АВТОНОМН0МУ ОКРУГУ
1969,noise,760772
1469,birth_date,04.05.1991
1860,firstname,HAИНА
1058,noise,PNRUS<<<<<<<<<<<
228,issued_by,ОТДЕJЕНNE ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ В Г. САРАНСК
34,noise,ДАТА ВЫДАЧИ
187,patronymic,КИPИLЛОВНА
501,passport_series,5658
831,surname,ГУЩИНА
374,patronymic,ЭДУАРДОВНА
1806,firstname,ВАРФОЛOMЕЙ
454,surname,AФАНАСЬEВА
1676,passport_number,535117
859,patronymic,ЕРЕМЕЕВИЧ
303,passport_number,416583
1193,firstname,ЗОЯ
1148,noise,РОССIЙCКАЯ ФЕДЕPАЦИЯ
1219,birth_place,Г. МОНЧЕГОРСК
696,passport_series,0169
396,passport_number,128408
461,noise,18.08.1961
1738,firstname,БОРИСЛАВ
1662,noise,05.11.1949
487,issue_date,23.11.4097
5,noise,PNRUS<<<<<<<<<<<
278,birth_date,07.01.1995
929,patronymic,ДAВЫДОВИЧ
643,firstname,ТАИСИЯ
355,issued_by,УПРАВЛЕНИЕ МВД РОССИИ ПО ТВЕРСКОЙ ОБЛАСТИ В Г/ РЖE8
375,passport_series,4368
358,passport_number,312930
247,issued_by,ПАСПОРТНЫЙ СТОЛ ОВД ПО РЕСПУБЛNКЕ КАЛМЫКИЯ В Г. ЭЛИСТА
1468,firstname,НИНА
651,patronymic,ЭЛЬDАРОВHА
1351,passport_series,9466
1467,noise,285-993
1595,noise,<<<<<<<<<<<<<<<<
855,passport_series,4071
1275,passport_number,555621
276,surname,КОЛЕСНИКОВ
1701,noise,КОД ПОДРАЗДEЛЕНNЯ
26,noise,ПАСПОРТ
673,passport_id,4031 740333
310,birth_date,01.02.1984
1535,noise,204-199
1970,noise,МЕСТО ЖNTЕЛЬCТВА
508,department_code,872-915
1393,birth_date,17.12.1962
536,birth_place,Г. ТЕPHЕЙ
111,noise,КОД ПОДРАЗДЕЛЕНИЯ
1713,passport_id,2458 941785
200,passport_id,9069 435495
1828,birth_place,Г. СОЧИ
109,passport_series,6329
1207,birth_place,Г. МАЙКОП
1553,noise,629-815
1421,department_code,062-098
1049,department_code,592-971
1680,birth_date,12.04.2006
1888,passport_number,642338
1918,passport_series,3467
1220,passport_id,6492 600775
324,issue_date,03/10/2019
1909,noise,460192
34,passport_number,312764
1366,passport_id,4394619963
151,noise,PNRUS<<<<<<<<<<<
1017,birth_date,26.04.1991
408,issue_date,13/07/2011
257,noise,ПАСПОРТ
1338,birth_date,15.11.1996
769,patronymic,ФИЛAТОВИ4
966,noise,174217
963,gender,МУЖ
89,birth_date,24 04 1988
33,passport_id,8879 546647
480,firstname,ВАЛЕНТИНА
463,issue_date,10-08-2002
589,noise,ПОДПИСЬ ВЛАDЕЛЬЦА
481,noise,Р0СCИЙСКAЯ ФЕДEРАЦИЯ
498,passport_number,217872
480,passport_number,022624
182,noise,01.04.2033
479,birth_date,10.01.1965
766,passport_series,4885
1494,noise,147602
1323,surname,КУLАКОBA
271,passport_id,4671115377
1190,birth_date,18.04.1998
1963,department_code,933-396
459,passport_number,733624
1522,noise,26.10.1909
1902,birth_date,14.07.1983
1518,noise,352312
416,noise,КОД ПОДРАЗДЕЛЕНИЯ
1296,surname,ШЕCТАКОВА
1756,firstname,ГАВPИЛА
1357,patronymic,ФЕДОРОВНА
248,passport_id,5483 809222
410,issued_by,ТЕРРИТOРИАЛЬНЫЙ ОTДЕЛ МВД РОССИИ ПО СAМAРСКОЙ О6ЛАСTI В Г. НOВОКУЙБЫШЕВСК
799,passport_id,6663466494
989,passport_id,1184 887481
1690,surname,ДАВЫДОВ
1876,passport_number,628270
1261,birth_place,Г. БОЛОГОЕ
503,passport_number,939018
960,noise,ДАТА BЫDАЧИ
1937,patronymic,РОБЕРТОВНA
620,noise,ДАТА ВЫДА4И
210,firstname,АНГЕЛИНА
1602,noise,РОССNЙСКАЯ ФЕДЕРАЦИЯ
428,issued_by,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО КАЛNНИНГРАДСКОЙ 0БЛАСТИ
